idDrink,strDrink,strCategory,strAlcoholic,strGlass,strInstructions,strDrinkThumb,strTags,dateModified
178325,Aperol Spritz,Cocktail,Alcoholic,Wine Glass,"Put a couple of cubes of ice into 2 glasses and add a 50 ml measure of Aperol to each. Divide the prosecco between the glasses and then top up with soda, if you like.",https://www.thecocktaildb.com/images/media/drink/iloasq1587661955.jpg,,
14688,Freddy Kruger,Shot,Alcoholic,Shot glass,make it an ample size shot!!,https://www.thecocktaildb.com/images/media/drink/tuppuq1461866798.jpg,,2016-04-28 19:06:38
11149,Boxcar,Ordinary Drink,Alcoholic,Whiskey sour glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a sour glass.",https://www.thecocktaildb.com/images/media/drink/pwgtpa1504366376.jpg,,2017-09-02 16:32:57
12760,Surf City Lifesaver,Ordinary Drink,Alcoholic,Highball glass,Lots of ice and soda top up in tall glass with cherry and a grin.,https://www.thecocktaildb.com/images/media/drink/2rzfer1487602699.jpg,,2017-02-20 14:58:19
13202,Flaming Dr. Pepper,Shot,Alcoholic,Collins Glass,"Add Amaretto, Bacardi, and vodka. Mix in the Dr. Pepper and beer",https://www.thecocktaildb.com/images/media/drink/d30z931503565384.jpg,,2017-08-24 10:03:04
17182,Duchamp's Punch,Cocktail,Alcoholic,Old-fashioned glass,"Shake all ingredients.
Double strain in a chilled double old fashioned glass with abig ice cube.
Garnish with a couple of lavender sprigs",https://www.thecocktaildb.com/images/media/drink/g51naw1485084685.jpg,,2017-01-22 11:31:25
17122,Royal Bitch,Shot,Alcoholic,Shot glass,Into a shot glass layer the Crown Royal on top of the Frangelico.,https://www.thecocktaildb.com/images/media/drink/qupuyr1441210090.jpg,,2015-09-02 17:08:10
11417,Gin Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a sour glass and garnish with the orange slice and the cherry.",https://www.thecocktaildb.com/images/media/drink/noxp7e1606769224.jpg,Sour,2017-09-08 16:12:03
11022,Allies Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"Stir all ingredients with ice, strain contents into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/qvprvp1483388104.jpg,,2017-01-02 20:15:04
15941,Americano,Ordinary Drink,Alcoholic,Collins glass,"Pour the Campari and vermouth over ice into glass, add a splash of soda water and garnish with half orange slice.",https://www.thecocktaildb.com/images/media/drink/709s6m1613655124.jpg,"IBA,Classic",2016-11-04 09:52:06
17214,Russian Spring Punch,Ordinary Drink,Alcoholic,Highball glass,"Pour the ingredients into an highball glass, top with Sparkling wine.",https://www.thecocktaildb.com/images/media/drink/ctt20s1504373488.jpg,"IBA,NewEra",2017-09-02 18:31:28
11112,Bloody Maria,Ordinary Drink,Alcoholic,Old-fashioned glass,Shake all ingredients (except lemon slice) with cracked ice and strain into an old-fashioned glass over ice cubes. Add the slice of lemon and serve.,https://www.thecocktaildb.com/images/media/drink/yz0j6z1504389461.jpg,"Breakfast,Brunch,Hangover",2017-09-02 22:57:41
11396,Gentleman's Club,Ordinary Drink,Alcoholic,Old-fashioned glass,"In an old-fashioned glass almost filled with ice cubes, combine all of the ingredients. Stir well.",https://www.thecocktaildb.com/images/media/drink/k2r7wv1582481454.jpg,,2017-09-08 16:08:56
11798,Monkey Wrench,Ordinary Drink,Alcoholic,Old-fashioned glass,Pour all of the ingredients into an old-fashioned glass almost filled with ice cubes. Stir well.,https://www.thecocktaildb.com/images/media/drink/bw2noj1582473243.jpg,,2017-09-02 12:55:14
11634,Lady Love Fizz,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients (except carbonated water) with ice and strain into a cocktail glass over two ice cubes. Fill with carbonated water, stir, and serve.",https://www.thecocktaildb.com/images/media/drink/20d63k1504885263.jpg,,2017-09-08 16:41:03
14602,Tequila Surprise,Shot,Alcoholic,Shot glass,Fill shot glass with Tequila. Add drops of Tobasco sauce.,https://www.thecocktaildb.com/images/media/drink/8189p51504735581.jpg,,2017-09-06 23:06:21
16082,Almond Chocolate Coffee,Ordinary Drink,Alcoholic,Coffee mug,Pour in order into coffee cup. Top with whipped creme and chocolate shcvings.,https://www.thecocktaildb.com/images/media/drink/jls02c1493069441.jpg,,2017-04-24 22:30:41
15423,110 in the shade,Beer,Alcoholic,Beer Glass,Drop shooter in glass. Fill with beer,https://www.thecocktaildb.com/images/media/drink/xxyywq1454511117.jpg,,2016-02-03 14:51:57
11222,Casa Blanca,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/usspxq1441553762.jpg,,2015-09-06 16:36:02
17230,Gin Rickey,Cocktail,Alcoholic,Highball glass,Half-fill a tall glass with ice. Mix the gin and Grenadine together and pour over the ice. Add the lime or lemon juice and top off with soda water. Decorate the glass with lime and/or lemon slices.,https://www.thecocktaildb.com/images/media/drink/s00d6f1504883945.jpg,,2017-09-08 16:19:05
17831,A Furlong Too Late,Ordinary Drink,Alcoholic,Highball glass,Pour the rum and ginger beer into a highball glass almost filled with ice cubes. Stir well. Garnish with the lemon twist.,https://www.thecocktaildb.com/images/media/drink/ssxvww1472669166.jpg,,2016-08-31 19:46:06
11014,Alexander,Ordinary Drink,Alcoholic,Cocktail glass,Shake all ingredients with ice and strain contents into a cocktail glass. Sprinkle nutmeg on top and serve.,https://www.thecocktaildb.com/images/media/drink/0clus51606772388.jpg,"IBA,Classic,Dairy",2016-11-04 09:50:39
12091,Rum Screwdriver,Ordinary Drink,Alcoholic,Highball glass,"Pour rum into a highball glass over ice cubes. Add orange juice, stir, and serve.",https://www.thecocktaildb.com/images/media/drink/4c85zq1511782093.jpg,,2017-11-27 11:28:14
12736,Drinking Chocolate,Cocoa,Non alcoholic,Coffee mug,"Heat the cream and milk with the cinnamon and vanilla bean very slowly for 15-20 minutes. (If you don't have any beans add 1-2 tsp of vanilla after heating). Remove the bean and cinnamon. Add the chocolate. Mix until fully melted. Serve topped with some very dense fresh whipped cream. Serves 1-2 depending upon how much of a glutton you are. For a richer chocolate, use 4 oz of milk, 4 oz of cream, 4 oz of chocolate. Serve in coffee mug.",https://www.thecocktaildb.com/images/media/drink/u6jrdf1487603173.jpg,,2017-02-20 15:06:13
11938,Pink Lady,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/5ia6j21504887829.jpg,,2017-09-08 17:23:49
